date,ts,group,score,title,content
2022/1/9,1641682800,family,5.0,Muy recomendable!,La calidad y presentación de los platos es muy buena y la atención inmejorable. Muy recomendadas las patatas bravas.
2022/1/9,1641682800,friends,5.0,Me encanta!,"Es la primera vez que he ido y la comida estaba fantástica, sobre todo el punto de la carne, las bravas y el shitake buenisimos y el servicio genial super amables y simpaticos sin duda volveré :)"
2022/1/9,1641682800,family,5.0,De lo mejor que he probado,"Una comida espectacular, buenos platos y riquisimos, el ambiente es  muy tranquulo y bonito y la profesionalidad de los trabajadores excelente, volveré a ir bastantes veces"
2022/1/8,1641596400,couples,5.0,MUY RECOMENDABLE,"En cuanto a calidad, variedad y precio muy bien, el servicio de 10 muy atentas las camareras y simpáticas , sitio recomendable"
2022/1/8,1641596400,couples,5.0,Comer MUY BIEN,"Sitio MUY MUY recomendable. El local, el servicio y la comida. Todo original, q buena imagen y mejor sabor. Nos ha encantado y volveremos cuando pasemos por Albacete. De esos sitios q te dejan con ganas de volver."
2022/1/4,1641250800,couples,5.0,Cena entresemana,"Cenamos en las mesas altas de la entrada. El servicio muy atento. Comida de diseño, buena calidad, variada  y sabrosa.Muy recomendable.Velada agradable, para repetir."
2022/1/4,1641250800,couples,5.0,Cena,Excelente trato y platos elaborados. RECOMENDAMOS las patatas bravas y las croquetas. Repetiremos pronto.
2021/12/30,1640818800,friends,5.0,Excelente lugar,"La comida esta buenisima y el servicio encantador en especial Lorena, inmejorable, las recomendaciones siempre acertadas.De los mejores lugares calidad-precio.Buen sitio para tomar una cerveza con amigos o comidas familiares, al solecito y frente al paraue!100% recomendado"
2021/12/29,1640732400,friends,5.0,Cena,"La cena espectacular y sobre todo el servicio de Tina, que gran profesional!!! No dejéis de probar lan tapa del concursoGrande Javi"
2021/12/29,1640732400,friends,5.0,Cena con amigas,"Tina al igual que Noelia las mejores camareras, volveremos el 2022 sin duda, espectacular servicio y calidad"
2021/12/29,1640732400,friends,5.0,Un acierto seguro,"Es uno de mis restaurantes favoritos de Albacete, tanto por la relación calidad precio, el sabor de la comida y la variedad de la carta. Imprescindibles las bravas, los baos y el postre de suspiros. Muy estrictos con las medidas covid. Noelia siempre me recomienda los platos adecuados para salir satisfecha."
2021/12/29,1640732400,friends,5.0,Fantástica comida,Comida excelente con unas recomendaciones muy acertadas. De los mejores restaurantes de Albacete. Los camareros y atención excelente. Siempre repetimos
2021/12/29,1640732400,couples,5.0,Platos de siempre con un toque diferente,Pedimos platos manchegos que venian con un toque diferente muy acertado (lomo de orza con crujiente de corteza y alioli de pimenton). El resultado muy satisfactorio.
2021/12/29,1640732400,solo,5.0,Lugar agradable,Lugar agradable con trabajadores completamente profesionales y con buena disposición de darle al cliente lo que se merece y buenos productos calidad precio excelente. ambiente agradable tanto cafetería como en sala. Un sitio para tener en cuenta en Albacete. gracias por vuestra atención
2021/12/28,1640646000,none,5.0,Recomendable 100%,"Fuimos a cenar hace unos días junto con unos amigos, hemos ido ya unas cuantas veces y nunca deja de sorprendernos. Sin duda es uno de los mejores restaurantes de Albacete, por no decir el mejor. Las bravas creo que se han convertido en uno de los platos estrella y no es para menos. La atención por parte de la camarera fue impecable nos explico cada plato a la perfección. Por otro lado, me gustaría destacar las medidas COVID. Perfectamente aplicadas!Volveremos y sin duda lo recomendamos al 100%"
2021/12/28,1640646000,friends,5.0,Navidad 2021,"Fui con mis amigas y me quede realmente fascinada , la comida excelente, el trato y atención muy buenos, una maravilla. Recomendable 100x100"
2021/12/28,1640646000,family,5.0,Volveremos,"Una gran experiencia, tienen un muy buen menú, la comida buenísima y las camareras genial, muy profesionales y te aconsejan muy bien."
2021/12/27,1640559600,couples,5.0,Cena,"Sitio muy agradable, servicio excelente, en concreto una camarera  rubia educada y atenta, cocina moderna y todo muy rico. Siempre repetimos, comida, cena, cervecita o una copa. Ideal a cualquier hora. Muy recomendable."
2021/12/26,1640473200,family,5.0,Todo increíble,"Fuimos la familia con motivo de mi cumpleaños, y todo muy bueno como siempre, el trato esquisto y los precios acordes"
2021/12/25,1640386800,friends,5.0,Estupenda atención,"Nos han atendido Lorena y Javier, y el trato ha sido genial. Nos han desmenuzado la carta al detalle. Repetiré"
2021/12/25,1640386800,friends,5.0,Maravilloso,"Fuimos con amigos y reservamos en la parte de cafetería para poder pedir los baos que tanto nos han recomendado y la verdad es que no encantaron al igual que ""la tortilla""de setas Excelente servicio  camareros que nos explicaron todo los platos como el de cocinaVolveremos sin duda!!!"
2021/12/8,1638918000,family,5.0,SORPRENDENTE,"Como otras veces toda una sorpresa ,  estaba todo genial, calidad y precio, recomendable 100%. Los entrantes especiales  la carne se desacia , los postres impresionantes....esperando volver "
2021/12/7,1638831600,friends,4.0,Buen restaurante,"Es un restaurante elegante entre los disponibles en Albacete, forma ya junto con otros 2 parte de una ""cadena"" en la ciudad que intenta mantener un estilo de restaurante con platos bien diseñados y cocina creativa, con fusión de elementos manchegos y de otras regiones, incluso de cocinas foráneas, tipo asiático.Buena carta de vinos, respecto a los caldos castellano-manchegos"
2021/12/3,1638486000,family,5.0,Nuestro restaurante favorito de Albacete,"Siempre que vamos a pasar el día allí vamos a comer, carta divertida y variada, muy buena calidad, servicio atento y muy servicial, un gran lugar."
2021/12/1,1638313200,couples,1.0,COMPUESTOS Y SIN MESA,"El miércoles por la noche de la semana pasada llamé para reservar un mesa para comer el sábado 27/11  dos personas, la cual me fue confirmada por el chico que me atendió diciéndome que le quedaba una mesa en el salón de arriba. Cuando llegamos, dijimos que teníamos reserva arriba en el restaurante y nos dijeron que pasáramos. Cuando subimos al salón, vemos que estaba completo y reservado con la celebración de un cumpleaños. Ya empecé a mosquearme. Volvemos a la barra a decir que arriba está lleno y que miren nuestra reserva. Cuál fue nuestra sorpresa, que nos dicen que no tenían ninguna reserva a mi nombre. Después de estar ahí esperando un rato y de haberme pedido el teléfono con el cual se hizo la reserva, vienen y me dicen que la reserva la teníamos apuntada para el 25 de diciembre!! Totalmente surrealista, no me lo podía creer. Nos dicen que esperáramos a que se quedara un hueco en la barra para acoplarnos. Cosa que bajo ningún concepto íbamos a hacer, ya que habíamos reservado a comer sentados en una mesa y no a comer como si estuvieses tomando cañas en la barra. Sinceramente, no nos fuimos porque eran más de la 15:00H y no íbamos a buscar entonces para comer. Menos mal que después de un rato nos pudieron dar una mesa abajo y finalmente pudimos sentarnosEra la primera vez que íbamos a este restaurante y la experiencia no fue la mejor."
2021/11/7,1636239600,family,5.0,Muy bueno,"Un trato muy especial. La cocina era perfecta, todo buenisimo. Íbamos con una persona celiaca y le han ofrecido muchas opciones sin gluten. Para repetir sin duda"
2021/11/7,1636239600,family,4.0,Muy bueno,"Estaba todo buenísimo, muchas opciones sin gluten y buenisimas. Excelente trato de los camareros. Estupendo!"
2021/11/6,1636153200,family,4.0,La Martina,"Excelente trato, calidad y precio razonableEn el centro de Albacete. Recomendable el cordero y el rape"
2021/11/6,1636153200,friends,5.0,Per-fec-to,"Un sitio de 10. Comida excelente y servicio perfecto, siempre atentos. Repetimos en breve porque es recomendable 100%. "
2021/10/27,1635285600,family,3.0,"Bueno, vale","Un comedor organizado como el de un hotel de playa con decoración, realmente decadente no invitan mucho al disfrute gastronómico. Las manchas en la tapicería de las sillas, intolerable. Buena carta con infinitos altibajos. Si bien, todas las entradas son correctas, no se puede decir lo mismo de los platos principales. Que tendencia culinaria siguiere cubrir la paletilla de cordero de pimienta? Que explicación tiene que en una misma mesa las dos raciones de pluma ibérica sean la noche y el día? Donde se ha visto la merluza en salsa verde sumergida en caldo? Bueno, nos salvaron unas botellas de El Vínculo que nunca fallan. Se me olvidaba, buen servicio pero nada homogéneo. Entre el camarero ideal y el olvido constante solo había un plato. No creo que volvamos."
2021/10/18,1634508000,couples,5.0,Cobran servicio de terraza de un 10%.,"El trato recibido fue inmejorable, los camareros son muy profesionales y muy atentos. La comida es realmente buena, todo perfecto."
2021/10/11,1633903200,couples,5.0,Comida de autor espectacular.  Platos elaborados y presentados al detalle. De mis favoritos.,"Unos de los mejores restaurantes de Albacete, comida de autor con una gran calidad de producto y sobretodo una exquisita forma de mezclar sabores y jugar con el paladar. Una gran experiencia. Tuvimos la suerte de conocer al jefe de cocina Javier y en ese momento entendimos que su pasión por la cocina y su carácter se ven reflejados en cada plato. Platos, el pulpo, las famosas bravas, la ensalada, la carne y el postre espectacular. Las salsas de cada plato echas con un gusto exquisito Volveremos si duda!"
2021/10/3,1633212000,family,4.0,Commis muy bien,"El servicio es extraordinario y la comida es maravillosa, el producto es de alta calidad y muy buena cocina .Si bien el precio es elevado es un buen sitio para celebrar"
2021/10/2,1633125600,friends,5.0,Cena muy agradable,"La presentación de los platos exquisita, cantidad de comida adecuada para una cena de modo que no sobre pero tampoco te quedes con hambre. Lo mejor de todo fue el postre de tarta de calabaza, recomendadísimo. Trato en mesa muy bueno también."
2021/9/30,1632952800,couples,5.0,Expectacular,Superó nuestras expectativas que ya eran altas. Muy buena presentación y deliciosos platos. Además el camarero atento en todo momento .  Repetiremos
2021/9/24,1632434400,couples,5.0,Una noche porque sí....Una cena espectacular,"Reservamos por reservar, una cena porque sí, nunca habíamos estado, y desde hoy volveremos a probar el resto de la carta. Un 10 tanto en calidad de la carta como en el trato de los profesionales de la hostelería que trabajan aquí, el sumiller nos recomendó un vino perfecto para la cena. Volveremos."
2021/9/19,1632002400,couples,5.0,LE DOY UN 10,"Fuimos a comer mi marido y yo el viernes y todo ha sido de 10. El sitio precioso, la.comida espectacular y a destacar el buen trato y la profesionalidad de los camareros. Volveremos sin duda."
2021/9/5,1630792800,friends,5.0,Cena improvisada,Fuimos a cenar cuatro amigos de forma casual y me sorprendió tanto la comida como la profesionalidad de los camareros. Viviremos sin duda
2021/9/5,1630792800,none,1.0,Mala política y mal trato,"Fuimos a comer. Teníamos reserva en el comedor en el primer turno. Quién llegó el primero, y antes de tiempo, se sentó en la terraza y pidió una cerveza. Después informó que teníamos reserva dentro pero como se estaba muy bien nos quedaríamos fuera.La respuesta fue que no se puede porque fuera no se reserva. Como solución se dijo que en ese caso cancelara la reserva y que comeríamos fuera. El ""encargado"" comenzó a pedirle datos personales tales como nombre, teléfono y HASTA ¡¡DNI!!, para poner una nota desfavorable por si volvía a reservar.Por supuesto nos fuimos y no volveremos.En resumen: cada local tiene su política, pero en la hostelería si quieres conservar clientes el buen trato es innegociable. Cualquier local de la ciudad con un mínimo de calidad no habría puesto problemas en el cambio de mesa a la terraza (estando vacía como estaba. Igual que el interior) y mucho menos habrían utilizado esas formas.Me queda la duda de si esas malas formas son ""política"" del local o sólo del encargado que había."
2021/9/4,1630706400,couples,5.0,Trato excelente,"El ambiente del restaurante estupendo, un trato excelente por parte del personal y una carta muy variada con platos muy originales como una ensalada con foie riquísima. Muy recomendable."
2021/9/4,1630706400,couples,5.0,Cena de aniversario,"Cocina muy buena, presentación bonita y ambiente luminoso y agradable. Los camareros muy atentos y educados, trato inmejorable. Sin duda Repetiremos!!!!!."
2021/9/4,1630706400,family,1.0,Quiero y no puedo,"El trato del encargado ha sido lamentable y humillante. Había reservado una mesa para cuatro en el interior y quería esperar en la terraza a que llegara la familia. Un encargado maleducado ha dicho que no era posible y ya no sería bien recibido. Ha llegado a coger el móvil para ver datos personales. Al llamar mi mujer a la policía se ha retirado.al margen de eso, el sitio es muy bueno frente a un precioso parque, pero la cocina y el servicio es un quiero y no puedo. No se ha puesto denuncia porque gente así no merece más dedicación. Lamentable imagen de la hostelería de Albacete."
